,author,book_title,nationality,strength,subject,year,year_range,cluster_5,farm,war,machine,family,philosophy,world war one,us civil war,art,sailor,feudalism,christianity,literature,science,factory,statistics,Race (human categorization),probability,industry,novel,city,fiction,nation,nature,revolution,liberalism,evolution,sex,taste,Feelings,manual labor,democracy,poetry,Charity (practice),capitalism,country,ebooks-unzipped/1228.txt,ebooks-unzipped/chance_and_luck.tex,ebooks-unzipped/euclid.tex,ebooks-unzipped/short_hist_math.tex
1133,William MacLeod Raine,The Big-Town Round-Up,American,0.063600564559,Race (human categorization),1920,1920,4,0.0279336464808,0.0307594052904,0.0517447085811,0.0310206039877,0.0159565111073,0.0364401690611,0.0183933019481,0.0566550676859,0.0293899038906,0.0226953487524,0.0205941183445,0.00800050118336,0.0166978937062,0.0336923453825,0.0191876405865,0.063600564559,0.00205532101376,0.0243963729738,0.0113974179421,0.0444988488434,0.00517305430209,0.0108458618479,0.0157559220549,0.0138203346272,0.0101924480183,0.0179868146527,0.0166438932127,0.052835612363,0.0163069589433,0.0210272260269,0.0220096315404,0.0089064887079,0.00575746313366,0.0373109745815,0.0135094305184,0.0225207099515,0.0619780208994,0.0137677686313,0.0410743126794
1134,William MacLeod Raine,The Highgrader,American,0.0952603280885,ebooks-unzipped/chance_and_luck.tex,1915,1920,4,0.0434693309239,0.029524202923,0.0533109985155,0.0638286356672,0.0471823482565,0.0504888626141,0.0398665074666,0.0720265085419,0.0277478114,0.0268757239363,0.031367289852,0.0241457777893,0.0181602107936,0.0582342217191,0.0300353850587,0.0581333264701,0.0045062691557,0.0244084714873,0.0741529602033,0.0343867342913,0.0510607482044,0.0252284888765,0.0236546527242,0.0185536669019,0.0195968331404,0.0123411808758,0.0167063944897,0.0581221500922,0.0319082454891,0.0178227394629,0.0455104679157,0.0126141596418,0.0313282836254,0.0524286016531,0.0155846347821,0.0158102576491,0.0952603280885,0.012064992957,0.0659531830603
1135,William MacLeod Raine,"The Pirate of Panama, A Tale of the Fight for Buried Treasure",American,0.165137026195,sailor,1914,1920,1,0.0259226726585,0.0444804674115,0.0602448098805,0.0425879745111,0.0248272167219,0.0726808854518,0.0485104833162,0.0420410239606,0.165137026195,0.0332867298785,0.0401965135345,0.014630277917,0.0107693398843,0.0491459835654,0.0224635830695,0.0366125826829,0.00247565663353,0.0221442613692,0.0417825019419,0.0352412601742,0.0251821209389,0.0105722443014,0.0117322150904,0.017583215525,0.013329792597,0.0101606238087,0.00869048218311,0.0280958685528,0.0207648914118,0.016529115345,0.0341758345977,0.00671020562039,0.00463708321368,0.0343870634062,0.0176339479896,0.0110524686754,0.0491035096183,0.0049161726117,0.0448167074595
1136,William MacLeod Raine,Crooked Trails and Straight,American,0.0413477949873,world war one,1913,1920,4,0.0308778664987,0.0250062399949,0.0200917169965,0.0223688569738,0.00461905572417,0.0413477949873,0.0202719250145,0.0211429426812,0.00908507730381,0.0174958057895,0.0117677202042,0.00671766094575,0.0126367020557,0.0218378592999,0.0168165864273,0.0217697327187,0.00212102702614,0.0208698377386,0.00847274519972,0.0275925961459,0.00931498781841,0.0105341421024,0.00670683348732,0.0165352803804,0.0109292473705,0.00745351905803,0.00458980675112,0.0300534650857,0.00696093037037,0.0069179755236,0.0368265674938,0.00351897661007,0.00473559700136,0.0256492489741,0.0103693905063,0.00768392933222,0.0389944247397,0.00134086718281,0.0236612087248
1137,William MacLeod Raine,A Texas Ranger,American,0.0597371383246,war,1911,1920,0,0.00803490038385,0.0597371383246,0.00764843274433,0.0523151502523,0.00368714770231,0.0306854464293,0.0351246845285,0.0230686914114,0.0572416409905,0.0138116381637,0.0156999688339,0.0046950144772,0.00516525120624,0.0130350962214,0.0390536622699,0.0255105838445,0.00173908935104,0.00864453169324,0.0530214068818,0.0169492952112,0.00293458151821,0.00546022266397,0.0272613616179,0.00376455865271,0.0117600541348,0.01179244781,0.00854519897989,0.0128867226911,0.0345756590447,0.0106318858764,0.0270557153369,0.00417175806143,0.00622768125738,0.0259877028091,0.00496725368213,0.00418182444665,0.0113224909597,0.00619687427237,0.00930389406774
1138,William Makepeace Thackeray,Some Roundabout Papers,British,0.0999197026116,manual labor,1863,1870,0,0.0355561258735,0.059509446185,0.0150003115574,0.0697360592384,0.00906149867257,0.0367263464816,0.036404304967,0.0521524647694,0.0498414754747,0.0726187667556,0.0514963022359,0.0350366527624,0.010780701719,0.0436918970667,0.0418020422505,0.022323189723,0.00334429217336,0.0522864857848,0.0889143235428,0.0226464420126,0.0429906123397,0.00936596818198,0.0388490491698,0.0173841370034,0.0140756776577,0.0201908417325,0.0115238418926,0.0159266708195,0.0378118050154,0.0999197026116,0.0233695960629,0.013632175837,0.0123310357223,0.0845123903448,0.00633653663468,0.0180364739062,0.0677120963284,0.00162747740628,0.039664773948
1139,William Makepeace Thackeray,Catherine: A Story,British,0.123486579732,war,2016,3000,0,0.034483539035,0.123486579732,0.0273837585265,0.0828890567431,0.0184203933168,0.0886228930773,0.0674381024026,0.0854350007982,0.0740362341053,0.0763930785967,0.0383444420436,0.0614307250072,0.0219892536284,0.0375377708291,0.046315087845,0.0394074654439,0.0129750222907,0.042764588069,0.0988615130582,0.0349286049005,0.0323175269496,0.0420515336625,0.0247263993158,0.029416373499,0.0407855354713,0.0174917801838,0.0124600703261,0.0314604243926,0.0541242015339,0.0321882808088,0.0508739087203,0.0185301003554,0.0117177219764,0.0627652065219,0.0301756570078,0.0197719138027,0.110234094851,0.00251074216244,0.0993438421661
1140,William Makepeace Thackeray,The Book of Snobs,British,0.14301196169,war,1848,1850,0,0.0627462749963,0.14301196169,0.0386745720471,0.118756295121,0.0160191798803,0.0850106468798,0.0697309917141,0.0852997364449,0.0816519904097,0.100593838092,0.0474957970982,0.0885733851394,0.033607280618,0.0505092625145,0.0627828771171,0.0440917086826,0.00885182380675,0.0765716448026,0.11120538596,0.0445091819337,0.0216995777522,0.110467362899,0.0578448310311,0.0454298583604,0.0440209687497,0.0350160015188,0.0287176937563,0.0366584615567,0.0623372493569,0.0584191224707,0.0749750925062,0.0238052677,0.0356134246381,0.102081622227,0.0535885706541,0.0374744373844,0.129697407096,0.00568752784321,0.131157145338
1141,William Makepeace Thackeray,Barry Lyndon,British,0.182604473011,ebooks-unzipped/chance_and_luck.tex,1844,1850,3,0.0853318600733,0.139868899331,0.0437870224019,0.118886274898,0.0248938604288,0.146942936989,0.105543020575,0.0858936258503,0.0728866409342,0.108827986892,0.047649239929,0.0472482090701,0.0439381549951,0.0393970078957,0.0673928779478,0.0524010095647,0.0191030567925,0.061972838813,0.080587593531,0.0536467018615,0.0187110906331,0.0492594355169,0.0363225459422,0.0341271010854,0.0391248861169,0.032999019697,0.0276208581252,0.044200433087,0.0402799894511,0.0496134726601,0.0755278653371,0.021120083585,0.0316819358822,0.0908753822846,0.0601778271381,0.0314469389937,0.182604473011,0.00689689065183,0.133197995495
1142,William Makepeace Thackeray,Vanity Fair,British,0.180338406713,ebooks-unzipped/chance_and_luck.tex,1848,1850,3,0.065750600627,0.116582444517,0.0391280305556,0.11972986609,0.0140726014741,0.128495141843,0.0834100166372,0.0868789837489,0.0669364217417,0.121904153245,0.0527304576495,0.0431935965549,0.0236900783772,0.0615146834672,0.0376026527245,0.0464946309529,0.0114014847406,0.0789322856489,0.0539700921275,0.0572167414944,0.0132961191374,0.0593822659361,0.022017155743,0.0286936190423,0.0534791616092,0.0342240848311,0.0341016105696,0.0661205225089,0.0446560799332,0.0610545666647,0.0631357815907,0.0319313311455,0.0393418352924,0.0956441096186,0.034667121042,0.0431829112285,0.180338406713,0.00733195742583,0.114798651654
1143,William Makepeace Thackeray,The History of Pendennis,British,0.135827402751,novel,1849,1850,0,0.0366023714072,0.0955594508018,0.0205831811246,0.107565358939,0.0174079146067,0.0566805542496,0.072035067624,0.0905681027116,0.0881389519906,0.0563846358643,0.0411662497913,0.0839745752197,0.0212412383761,0.0444280969616,0.0583227786062,0.0453845730916,0.00659828610815,0.0375901330042,0.135827402751,0.0371163032116,0.027663781742,0.0235070450211,0.0474029072611,0.029663650534,0.0440179215398,0.0288419670213,0.0283320694172,0.0305803145055,0.0700307430027,0.0400110606819,0.0533544265781,0.0503221433532,0.0281343855803,0.067563590653,0.0216836315242,0.0237731667312,0.103177303702,0.00570714605661,0.0779075559649
1144,William Makepeace Thackeray,The Newcomes,British,0.129108765212,family,1855,1860,0,0.037348830719,0.117194826924,0.0328556048201,0.129108765212,0.019763153795,0.0792326041127,0.0900825186703,0.120214710125,0.0847301151677,0.0858607917382,0.0496044980142,0.0525605180467,0.0213366707447,0.0469559937664,0.0610916976645,0.04389928,0.00890164871433,0.056206031595,0.0989266130563,0.0359627590093,0.0165722253862,0.0295825434192,0.0401369447599,0.038951589394,0.0490432594495,0.0243973187214,0.0186857865533,0.0363625883372,0.0521952464404,0.0493157188398,0.0613666535373,0.0341429767312,0.0372947673131,0.080883460029,0.0326444708754,0.0273159331444,0.121172492789,0.00606767456178,0.0855176744732
1145,William Makepeace Thackeray,The Virginians,British,0.110327366015,family,1857,1860,0,0.0298240627886,0.100878806114,0.0238421331953,0.110327366015,0.0112713722902,0.107931114837,0.0816014196006,0.0586267341894,0.0744910425475,0.0772719265918,0.0384454675956,0.0287504222731,0.01612680629,0.0377161140162,0.0482372609103,0.0292061255439,0.00635316159549,0.0395076506273,0.0696848060487,0.0320954067667,0.0115958041816,0.0311686849578,0.0435724796219,0.0209907730829,0.0370094924827,0.0243502666086,0.0170324989096,0.02857737209,0.041894187774,0.0280449007047,0.0510882053369,0.0207344355187,0.0277740654091,0.0575902889021,0.0186572187839,0.0193491960348,0.103312593188,0.00384252587668,0.0634859849116
1146,William Makepeace Thackeray,The Rose and the Ring,British,0.109936664858,world war one,1854,1860,0,0.0251805340046,0.05691109111,0.0203315152005,0.0869088928334,0.00669459404288,0.109936664858,0.0991888788115,0.0606542746803,0.0928688294803,0.0679369772866,0.0335030917774,0.0173829110089,0.0125763603697,0.0465126509979,0.0335350367401,0.0450221819288,0.00282922558985,0.0412971123914,0.047176869822,0.0391102653294,0.0180274958471,0.0282696178879,0.0306587820036,0.0180892266007,0.0214526328919,0.0193178342294,0.015015422461,0.0243196587655,0.0167365943013,0.0262774929328,0.0666255786196,0.0191817936921,0.0109741420757,0.060984665275,0.062657337117,0.0164747904111,0.0805653524978,0.00388575409483,0.0564125598577
1147,William P. McGivern,The Chameleon Man,American,0.300661308846,ebooks-unzipped/euclid.tex,2010,3000,4,0.0363739178362,0.0161834949818,0.0257238038378,0.0171430159731,0.00325880382339,0.00930525195445,0.0144439297219,0.0411137450899,0.00533025743856,0.00522574239091,0.0160386787695,0.014232904966,0.0116713257417,0.0295781320466,0.0128574321915,0.00639891363897,0.00383642327909,0.0325243548319,0.00694561300361,0.0319667261831,0.00304228478277,0.0,0.0147732893463,0.0129981725017,0.00383637370861,0.0107819171118,0.0377434825958,0.0502710452556,0.0187488120544,0.00916041640086,0.00532088803274,0.00271315219176,0.0102499021193,0.0260176994301,0.0,0.00828683857868,0.0796617333963,0.300661308846,0.0638460360361
1148,William R. Bradshaw,"The Goddess of Atvatabar, Being the history of the discovery of the interior world, and conquest of Atvatabar",American,0.206038053948,world war one,1892,1900,2,0.0590192815839,0.105921576243,0.0990764582172,0.0703908959961,0.0353724131443,0.206038053948,0.103677716069,0.138043102315,0.155923960876,0.0659038310499,0.0817701371319,0.0514981294474,0.0960067313967,0.12273704574,0.0438778367026,0.0741068940265,0.012927218035,0.0748973070573,0.0489624710768,0.0768916766948,0.0182487379296,0.0820889184647,0.0842881703107,0.0375697391859,0.054825005065,0.0404709152435,0.0622159670671,0.0728585419009,0.052772971766,0.0272726878618,0.120044277455,0.0645190266742,0.0222942168105,0.0903100844859,0.0577977324324,0.0475790909832,0.081511828852,0.0236782174289,0.112785957708
1149,William Tenn,Of All Possible Worlds,American,0.152668379881,sex,1955,3000,1,0.0588882775374,0.123211116252,0.0300428277892,0.0952292517733,0.0177402418458,0.107025833062,0.0410045392238,0.0404770925763,0.0307720854938,0.0924844734887,0.0168048743584,0.0200715304091,0.131207670644,0.0991961752411,0.136245481409,0.0822766343961,0.0430834356561,0.0348831385992,0.0105066861738,0.0801960406917,0.00197293312363,0.0227510086518,0.0837775408314,0.0188939912129,0.0333362348852,0.121508566946,0.152668379881,0.102972666241,0.0365529108139,0.0458062238156,0.0714232495512,0.00641108542923,0.0142035155523,0.0933919983698,0.0,0.100020988393,0.0831955521958,0.00405908464504,0.09639995445
1150,William Ware,"Zenobia, or, The Fall of Palmyra",American,0.211550763766,democracy,1838,1850,2,0.0983927790075,0.172147719077,0.0524719933894,0.201965735259,0.207517830378,0.208992786966,0.141865630569,0.160001630949,0.0701808198749,0.096465454507,0.138948891335,0.04767352591,0.0709903882552,0.114401253194,0.0797857338353,0.119310564215,0.0265786722479,0.0701371297312,0.0408899236421,0.119730377033,0.0238947741815,0.127341714171,0.0524676879274,0.0556540961001,0.0847914308733,0.0558976739266,0.0473951128273,0.074871196997,0.0736614374384,0.0603092558227,0.211550763766,0.0207794041553,0.0302372295936,0.142000456404,0.115699272368,0.0684872711568,0.147061384015,0.00697826903981,0.124568792089
1151,William Wells Brown,"The Narrative of William W. Brown, a Fugitive Slave",American,0.147410919034,manual labor,1847,1850,2,0.041046576723,0.0251967088405,0.00325222838994,0.0365358475651,0.00504475363943,0.0374425317741,0.139954340293,0.0327958585272,0.0527442271013,0.019233080955,0.0213111424951,0.0179883952435,0.00625405051975,0.0973819419583,0.0174571419327,0.0558409619754,0.0152222679135,0.0120783093798,0.0127072015549,0.0245197461943,0.00274550393115,0.0288945733893,0.00570672204499,0.0257714134034,0.0173176394418,0.0095847684485,0.00111504628709,0.0180686059424,0.0128815437983,0.147410919034,0.0787082113621,0.00413447473271,0.0161508511384,0.0888680477981,0.0277752258841,0.0291706736234,0.051956905349,0.00131443882006,0.0731799167532
1152,Wirt Sikes,"British Goblins, Welsh Folk-lore, Fairy Mythology, Legends and Traditions",American,0.151633426543,ebooks-unzipped/short_hist_math.tex,1880,1880,2,0.0973376964509,0.0592192552719,0.0290138290246,0.0749879825907,0.0301726104602,0.0659754843167,0.0313106251414,0.105002079775,0.0353290322475,0.125147438527,0.124180686204,0.0652782222164,0.0738079664875,0.0968067986482,0.0564975533458,0.0596655227533,0.020334533864,0.0433764425309,0.0817682129254,0.0717035196252,0.0235254873635,0.0428532628118,0.0537555094517,0.0239314765279,0.0367020558742,0.0424143661977,0.0279408984783,0.0772282013009,0.028038310542,0.0558993223294,0.0482152550778,0.0547876924096,0.0358733566387,0.0586454928825,0.0600362396301,0.0476271317544,0.12762535325,0.0117038860724,0.151633426543
1153,Wyman Guin,Beyond Bedlam,American,0.114687619135,art,1967,3000,4,0.0461061833083,0.0940109393983,0.0419336968975,0.0658774917054,0.0174393641255,0.0897842986269,0.0284770629285,0.114687619135,0.0443850981858,0.0387688036333,0.049449425872,0.0219595624708,0.0555784756293,0.0520659738468,0.0618991632866,0.0782775729911,0.010478096253,0.0846788261816,0.0219054582278,0.0988233247568,0.00894917117999,0.00779733406613,0.0385606629591,0.0223496836322,0.0191639071768,0.0382344305943,0.0215362222662,0.052539825298,0.0304468572225,0.0160604014732,0.0275853380596,0.0176429001259,0.0100605183406,0.0579862757661,0.00409660894875,0.0141501041995,0.09446116453,0.00513882742741,0.0527118922209
1154,Zane Grey,The Desert of Wheat,American,0.0900059452591,farm,1919,1920,4,0.0900059452591,0.0437621300869,0.0302168249945,0.0196922292813,0.00540281560017,0.0699964679592,0.0613477417499,0.0239875323596,0.0196857429853,0.0243238375568,0.0217143354619,0.00604896070713,0.0174625897803,0.0656872765531,0.0196279968472,0.0302519238831,0.00443126132567,0.0297431586947,0.00699973150712,0.0415582501191,0.00264051935748,0.0233847827844,0.0181385160872,0.0097528467529,0.027965204555,0.017944301111,0.0236281967113,0.0364596281972,0.0136393010118,0.0189961319335,0.0582676547853,0.0030521516018,0.0116056291206,0.0675758905467,0.00948201378279,0.0243726640108,0.031484075868,0.00287077474145,0.0270471871493
1155,Zane Grey,The Lone Star Ranger,American,0.0816514317112,taste,1915,1920,0,0.0371988654337,0.0784087319547,0.0191617169168,0.0747147829006,0.00681756027025,0.0510098900406,0.0435839009602,0.0420167369727,0.0725727983135,0.028721691827,0.0342058657932,0.00818596677282,0.0129967077698,0.0443284882284,0.0496538867859,0.0350239690366,0.0113342857048,0.0148503281395,0.045601538047,0.0440864349608,0.0057267161807,0.0124397785246,0.0425356432602,0.0126655441303,0.0140896048648,0.0172792715967,0.0118152931634,0.0816514317112,0.0478686202724,0.0161609828034,0.0390421023105,0.00936579064227,0.00983379222755,0.0418154237632,0.00793179931354,0.0136696222172,0.0278611343362,0.00169230629464,0.0173277070149
1156,Zane Grey,Tales of lonely trails,American,0.0390612693775,farm,1922,1930,1,0.0390612693775,0.0135147514131,0.0133675081811,0.0181972799876,0.00708011604207,0.0365068540148,0.0217276673304,0.0249447559181,0.0080833498533,0.0135588356071,0.0177162353069,0.00549896876559,0.00916711040668,0.0274743678564,0.00938192237995,0.0334766675221,0.00199360085742,0.00727826969923,0.0104758786412,0.0253061424487,0.00472444978254,0.00651506352871,0.0179179604984,0.00365374401629,0.00440205561399,0.0245116689046,0.0169409774396,0.0150195224371,0.014319350654,0.00689555672104,0.00919272858591,0.00302485553467,0.00284907992988,0.0291419742021,0.00559152342993,0.0298275763847,0.0288135286003,0.0126106517369,0.0192180099271
1157,Zane Grey,The Heritage of the Desert,American,0.0724792199968,family,1910,1910,0,0.0505335783718,0.0690519847224,0.0149432381601,0.0724792199968,0.00690404963437,0.0500585873955,0.041070325839,0.0366108536899,0.0562360000947,0.0318669901623,0.032664747223,0.00770963653009,0.00805137442769,0.0436477653089,0.029938929857,0.0428644419982,0.00291888614666,0.0112510102383,0.0392409439832,0.0181901272284,0.00414270601346,0.00895231217137,0.0428673027838,0.00698224655019,0.012195583106,0.0189112547868,0.0232509803706,0.0139633292975,0.0453069081173,0.016860693015,0.028078071237,0.006830153463,0.00979702367721,0.042249546243,0.00265698195067,0.022080631579,0.0181185355536,0.00911357701235,0.0175354471712
